user	item	rating
138	9800	8.000000
138	6659	8.000000
138	9802	8.000000
138	9827	10.000000
138	8484	10.000000
138	1812	10.000000
138	9818	4.000000
138	2564	7.000000
138	4558	6.000000
138	5492	5.000000
138	9795	7.000000
138	9822	7.000000
138	9828	2.000000
138	9143	7.000000
138	3900	6.000000
138	9819	10.000000
138	9826	7.000000
138	9138	6.000000
138	5796	9.000000
138	9797	10.000000
140	1281	10.000000
140	202	10.000000
140	9846	10.000000
140	2076	7.000000
140	1457	7.000000
140	1504	10.000000
140	2087	8.000000
140	228	9.000000
140	455	10.000000
140	1290	9.000000
140	840	8.000000
140	1087	7.000000
140	707	9.000000
140	706	8.000000
140	2036	9.000000
140	5623	7.000000
140	407	9.000000
140	2423	9.000000
140	298	9.000000
140	6420	6.000000
140	3147	10.000000
140	4177	8.000000
140	797	7.000000
140	525	10.000000
140	622	8.000000
140	4069	8.000000
140	799	10.000000
145	144	7.000000
145	7043	10.000000
145	2050	9.000000
145	7186	9.000000
145	289	8.000000
145	2085	7.000000
145	5203	9.000000
145	9956	9.000000
145	3287	10.000000
145	37	10.000000
145	9975	10.000000
145	6739	8.000000
145	912	9.000000
145	7187	9.000000
145	7073	10.000000
145	123	10.000000
145	1918	10.000000
145	3459	9.000000
145	9974	8.000000
145	128	8.000000
145	7792	10.000000
145	1845	7.000000
145	9962	8.000000
145	7093	10.000000
145	9978	7.000000
145	9980	10.000000
145	9979	10.000000
145	64	10.000000
145	2179	9.000000
145	3018	10.000000
145	9966	10.000000
145	7076	10.000000
145	6592	8.000000
145	6816	9.000000
145	756	9.000000
145	2390	10.000000
145	7913	10.000000
145	753	10.000000
145	2223	9.000000
145	7420	8.000000
145	2578	10.000000
145	9356	8.000000
152	9071	9.000000
152	4241	9.000000
152	326	8.000000
152	1525	9.000000
152	6594	8.000000
152	2447	8.000000
152	4047	7.000000
152	1439	8.000000
152	10222	7.000000
152	10235	5.000000
152	5179	8.000000
152	6923	8.000000
152	10201	8.000000
152	9625	8.000000
152	2988	10.000000
152	9724	8.000000
152	4773	10.000000
152	9607	8.000000
152	10213	9.000000
152	5777	9.000000
152	10194	8.000000
152	2087	8.000000
152	329	10.000000
152	2920	8.000000
152	1127	10.000000
152	9660	8.000000
152	4786	8.000000
152	840	3.000000
152	1587	10.000000
152	648	7.000000
152	10196	8.000000
152	5450	10.000000
152	647	9.000000
152	2198	8.000000
152	2195	8.000000
152	7357	8.000000
152	1669	10.000000
152	686	8.000000
152	6354	8.000000
152	207	8.000000
152	10151	8.000000
152	3792	8.000000
152	10188	8.000000
152	10227	10.000000
152	10202	8.000000
152	938	8.000000
152	10230	8.000000
152	7982	8.000000
152	6633	8.000000
152	1888	7.000000
152	9490	7.000000
152	4261	8.000000
152	5524	8.000000
152	8288	8.000000
152	8287	8.000000
152	2998	7.000000
152	5616	7.000000
152	1175	7.000000
152	2268	8.000000
152	4838	7.000000
152	10129	8.000000
152	1830	7.000000
152	4101	10.000000
152	53	3.000000
152	9530	8.000000
152	1052	8.000000
152	54	10.000000
152	726	7.000000
152	10193	10.000000
152	8208	8.000000
152	10210	9.000000
152	10209	9.000000
152	9295	9.000000
152	6317	6.000000
152	213	8.000000
152	247	8.000000
152	525	8.000000
152	3566	8.000000
152	10205	10.000000
152	182	8.000000
152	9106	7.000000
152	2548	8.000000
152	10221	8.000000
152	6907	7.000000
152	3072	5.000000
152	10192	8.000000
152	5899	8.000000
152	5607	8.000000
152	1766	8.000000
152	3553	7.000000
152	10229	10.000000
152	10198	8.000000
152	6085	10.000000
152	1905	8.000000
152	4874	6.000000
152	1018	8.000000
152	792	8.000000
152	7393	7.000000
152	7140	10.000000
152	10206	7.000000
152	10215	8.000000
152	10154	8.000000
152	712	8.000000
152	2261	8.000000
152	8168	7.000000
152	10172	7.000000
152	10211	8.000000
152	10224	10.000000
152	10203	9.000000
152	10178	8.000000
152	8564	9.000000
153	202	8.000000
153	10260	10.000000
153	10262	5.000000
153	10261	10.000000
153	707	10.000000
153	2036	10.000000
153	10259	10.000000
153	10252	10.000000
153	4070	8.000000
153	1315	9.000000
153	4789	9.000000
153	10249	8.000000
153	2521	10.000000
153	4776	10.000000
153	10250	7.000000
153	10258	10.000000
153	2493	8.000000
153	9353	10.000000
153	4564	8.000000
153	799	10.000000
153	1131	10.000000
153	6742	8.000000
153	10253	8.000000
153	56	10.000000
153	1551	9.000000
153	143	9.000000
153	3843	8.000000
154	3729	8.000000
154	4411	8.000000
154	10657	9.000000
154	9307	7.000000
154	4353	6.000000
154	4228	8.000000
154	5851	6.000000
154	10349	8.000000
154	2181	8.000000
154	734	4.000000
154	2704	6.000000
154	74	7.000000
154	369	9.000000
154	10669	8.000000
154	9582	8.000000
154	6224	8.000000
154	980	8.000000
154	10101	8.000000
154	446	8.000000
154	2264	7.000000
154	10409	8.000000
154	4264	9.000000
154	820	9.000000
154	4473	10.000000
154	770	6.000000
154	10573	8.000000
154	10412	5.000000
154	2000	7.000000
154	391	9.000000
154	741	8.000000
154	202	10.000000
154	10675	4.000000
154	145	10.000000
154	10489	6.000000
154	6610	8.000000
154	10568	8.000000
154	10436	5.000000
154	10590	8.000000
154	10420	5.000000
154	2852	10.000000
154	281	9.000000
154	1457	9.000000
154	1504	8.000000
154	2520	9.000000
154	3288	5.000000
154	1570	8.000000
154	7996	6.000000
154	6008	8.000000
154	3684	6.000000
154	10624	6.000000
154	1465	10.000000
154	1047	8.000000
154	1065	9.000000
154	228	10.000000
154	2796	9.000000
154	3011	9.000000
154	44	8.000000
154	2257	9.000000
154	3299	9.000000
154	150	8.000000
154	854	8.000000
154	1169	8.000000
154	10627	9.000000
154	109	7.000000
154	3809	5.000000
154	1233	5.000000
154	1500	8.000000
154	3052	5.000000
154	468	9.000000
154	7003	6.000000
154	10	5.000000
154	7645	10.000000
154	6938	10.000000
154	3442	8.000000
154	4226	8.000000
154	909	9.000000
154	2984	8.000000
154	3446	8.000000
154	7296	8.000000
154	7573	9.000000
154	6398	6.000000
154	10339	5.000000
154	10497	5.000000
154	10454	6.000000
154	1727	9.000000
154	4661	6.000000
154	13	8.000000
154	10651	9.000000
154	3399	9.000000
154	1612	10.000000
154	2395	8.000000
154	6372	8.000000
154	7698	8.000000
154	4286	8.000000
154	1519	7.000000
154	912	5.000000
154	253	4.000000
154	2156	9.000000
154	7796	7.000000
154	1587	6.000000
154	1822	5.000000
154	1317	8.000000
154	9744	7.000000
154	7736	5.000000
154	6916	10.000000
154	2601	8.000000
154	192	8.000000
154	2809	8.000000
154	6922	9.000000
154	10485	6.000000
154	10658	5.000000
154	4321	7.000000
154	9275	9.000000
154	10656	7.000000
154	9315	7.000000
154	2309	9.000000
154	4934	7.000000
154	512	6.000000
154	7577	7.000000
154	9187	9.000000
154	92	9.000000
154	432	7.000000
154	4777	6.000000
154	1011	5.000000
154	1447	9.000000
154	2982	8.000000
154	407	10.000000
154	416	10.000000
154	774	10.000000
154	1630	9.000000
154	7069	9.000000
154	1864	5.000000
154	10391	5.000000
154	5920	7.000000
154	5663	7.000000
154	3737	8.000000
154	378	7.000000
154	5895	7.000000
154	3379	9.000000
154	10672	8.000000
154	10346	5.000000
154	10576	6.000000
154	10478	6.000000
154	8098	5.000000
154	6213	7.000000
154	4500	8.000000
154	4498	9.000000
154	1079	8.000000
154	2801	7.000000
154	8480	6.000000
154	3035	7.000000
154	5563	5.000000
154	2212	9.000000
154	527	8.000000
154	2719	10.000000
154	10654	8.000000
154	327	6.000000
154	10623	8.000000
154	4240	4.000000
154	4279	9.000000
154	322	5.000000
154	5558	5.000000
154	10663	9.000000
154	6821	7.000000
154	9284	5.000000
154	10437	7.000000
154	8850	6.000000
154	9294	7.000000
154	10583	6.000000
154	4504	8.000000
154	8194	7.000000
154	4163	7.000000
154	10601	8.000000
154	4502	7.000000
154	4674	8.000000
154	1965	9.000000
154	1888	5.000000
154	1272	6.000000
154	5653	5.000000
154	10400	6.000000
154	8197	7.000000
154	4475	8.000000
154	536	5.000000
154	3453	9.000000
154	1959	7.000000
154	229	5.000000
154	7604	6.000000
154	256	5.000000
154	900	9.000000
154	10375	8.000000
154	1203	9.000000
154	6018	5.000000
154	10575	7.000000
154	5897	10.000000
154	863	9.000000
154	10596	8.000000
154	10369	6.000000
154	5835	8.000000
154	5290	7.000000
154	10560	9.000000
154	2469	6.000000
154	6060	8.000000
154	374	8.000000
154	2046	9.000000
154	88	8.000000
154	2592	6.000000
154	375	8.000000
154	10483	8.000000
154	3297	6.000000
154	5260	6.000000
154	1914	8.000000
154	429	9.000000
154	4070	8.000000
154	2461	5.000000
154	4316	7.000000
154	1315	10.000000
154	6786	7.000000
154	5279	9.000000
154	9438	8.000000
154	10621	7.000000
154	6883	7.000000
154	3640	9.000000
154	2640	8.000000
154	5518	8.000000
154	6037	5.000000
154	997	9.000000
154	127	6.000000
154	3673	8.000000
154	388	8.000000
154	9235	7.000000
154	795	6.000000
154	128	7.000000
154	1909	8.000000
154	10659	2.000000
154	5373	8.000000
154	8814	7.000000
154	10498	5.000000
154	10655	8.000000
154	6492	8.000000
154	3575	7.000000
154	10173	10.000000
154	9075	8.000000
154	4443	10.000000
154	1181	8.000000
154	2609	8.000000
154	10314	8.000000
154	10411	8.000000
154	9559	9.000000
154	10347	6.000000
154	5167	8.000000
154	8203	5.000000
154	10667	10.000000
154	6555	10.000000
154	10617	4.000000
154	6694	8.000000
154	10406	8.000000
154	5408	6.000000
154	80	9.000000
154	10433	8.000000
154	1620	9.000000
154	2422	8.000000
154	9871	5.000000
154	1119	8.000000
154	3690	7.000000
154	10580	5.000000
154	10571	8.000000
154	10520	8.000000
154	10472	8.000000
154	9295	10.000000
154	6245	9.000000
154	10482	5.000000
154	9291	8.000000
154	9301	10.000000
154	9197	10.000000
154	6099	8.000000
154	990	9.000000
154	133	8.000000
154	10457	7.000000
154	6455	9.000000
154	6456	8.000000
154	10578	8.000000
154	10594	8.000000
154	2777	10.000000
154	10325	8.000000
154	3449	10.000000
154	10630	9.000000
154	312	8.000000
154	6794	8.000000
154	10673	8.000000
154	6046	7.000000
154	10132	7.000000
154	4503	9.000000
154	2022	5.000000
154	10574	8.000000
154	3801	7.000000
154	10662	2.000000
154	9269	9.000000
154	3422	8.000000
154	8971	8.000000
154	5067	6.000000
154	10564	9.000000
154	1316	5.000000
154	699	8.000000
154	1048	7.000000
154	2894	6.000000
154	1702	7.000000
154	1339	7.000000
154	3755	7.000000
154	548	7.000000
154	3672	6.000000
154	9303	7.000000
154	3610	9.000000
154	7233	7.000000
154	1260	8.000000
154	4545	7.000000
154	20	8.000000
154	4612	9.000000
154	10633	10.000000
154	10407	7.000000
154	1999	7.000000
154	10625	7.000000
154	1996	7.000000
154	4815	7.000000
154	2051	7.000000
154	5327	5.000000
154	10501	5.000000
154	5036	5.000000
154	418	5.000000
154	10647	8.000000
154	7453	10.000000
154	10619	8.000000
154	10597	9.000000
154	7897	10.000000
154	10666	9.000000
154	4776	7.000000
154	7499	7.000000
154	5098	10.000000
154	4245	9.000000
154	2755	7.000000
154	10595	7.000000
154	5023	6.000000
154	7135	7.000000
154	2001	8.000000
154	259	10.000000
154	10649	9.000000
154	10418	9.000000
154	4509	6.000000
154	4511	6.000000
154	2564	7.000000
154	869	8.000000
154	556	5.000000
154	1536	7.000000
154	3527	8.000000
154	6108	8.000000
154	5813	7.000000
154	5021	6.000000
154	7361	9.000000
154	8854	9.000000
154	8257	8.000000
154	9563	7.000000
154	1160	7.000000
154	3751	7.000000
154	10652	9.000000
154	6402	5.000000
154	10572	8.000000
154	732	8.000000
154	3899	9.000000
154	10643	7.000000
154	8568	7.000000
154	10434	5.000000
154	7007	7.000000
154	10650	8.000000
154	10665	8.000000
154	3164	7.000000
154	1564	9.000000
154	10613	5.000000
154	385	8.000000
154	4069	6.000000
154	10581	9.000000
154	8659	9.000000
154	6780	8.000000
154	1867	7.000000
154	10664	7.000000
154	2207	9.000000
154	10653	7.000000
154	1763	9.000000
154	6655	6.000000
154	6736	2.000000
154	7375	9.000000
154	1463	7.000000
154	10521	8.000000
154	5443	8.000000
154	4470	5.000000
154	411	8.000000
154	10371	8.000000
154	10159	9.000000
154	4687	8.000000
154	10326	8.000000
154	10671	8.000000
154	4572	9.000000
154	3622	10.000000
154	569	9.000000
154	5844	9.000000
154	5768	10.000000
154	891	9.000000
154	799	9.000000
154	10618	8.000000
154	9219	4.000000
154	10308	10.000000
154	528	6.000000
154	217	9.000000
154	3951	9.000000
154	9593	5.000000
154	4790	6.000000
154	4648	9.000000
154	5184	10.000000
154	56	8.000000
154	2778	9.000000
154	6453	7.000000
154	9939	8.000000
154	1551	9.000000
154	3523	5.000000
154	756	7.000000
154	10415	6.000000
154	1286	5.000000
154	4430	6.000000
154	850	8.000000
154	3012	9.000000
154	10364	7.000000
154	3403	8.000000
154	3163	7.000000
154	10616	10.000000
154	4616	5.000000
154	10064	5.000000
154	10397	5.000000
154	4918	5.000000
154	7134	10.000000
154	1775	9.000000
154	7400	8.000000
154	10645	7.000000
154	4192	8.000000
154	7674	6.000000
154	10640	8.000000
154	266	9.000000
154	5666	9.000000
154	5903	9.000000
154	8378	7.000000
154	9046	6.000000
154	10353	7.000000
154	10639	7.000000
154	5138	8.000000
154	7439	10.000000
154	10598	7.000000
154	10629	9.000000
154	9933	8.000000
154	7008	8.000000
154	10638	8.000000
154	10631	7.000000
154	4689	8.000000
154	1369	9.000000
154	1724	10.000000
154	10488	7.000000
154	4195	9.000000
154	10661	9.000000
154	5779	8.000000
154	10642	3.000000
154	9206	5.000000
154	3193	8.000000
154	1019	8.000000
154	1613	10.000000
154	149	8.000000
154	9636	8.000000
154	3155	8.000000
154	4931	7.000000
154	7443	8.000000
154	6604	8.000000
154	10592	8.000000
154	10468	8.000000
154	10620	6.000000
154	10263	4.000000
154	1298	9.000000
154	9577	9.000000
154	2595	9.000000
155	2184	10.000000
155	9499	10.000000
155	10728	10.000000
155	4946	10.000000
155	2441	10.000000
155	10725	6.000000
155	1272	10.000000
155	3453	7.000000
155	4318	10.000000
155	17277	8.000000
155	1111	10.000000
155	3547	9.000000
155	3492	10.000000
155	13271	8.000000
155	266	10.000000
155	8372	10.000000
155	1635	10.000000
155	5666	10.000000
155	6894	10.000000
155	5903	10.000000
155	8378	10.000000
155	9183	10.000000
155	9046	10.000000
157	2528	6.000000
157	3993	9.000000
157	2208	10.000000
157	4758	9.000000
157	2907	7.000000
157	1608	7.000000
157	2844	6.000000
157	10797	7.000000
157	4292	9.000000
157	10798	7.000000
157	1853	8.000000
157	10758	5.000000
157	9668	8.000000
157	8731	5.000000
157	6682	7.000000
157	6494	5.000000
157	8318	6.000000
157	10757	9.000000
157	6002	9.000000
157	9440	7.000000
157	4637	3.000000
157	3391	9.000000
157	1428	6.000000
157	3416	7.000000
157	5157	6.000000
157	10796	8.000000
157	10778	8.000000
157	10781	9.000000
157	10780	8.000000
157	1808	9.000000
157	10760	7.000000
157	10789	8.000000
157	10794	7.000000
157	10792	8.000000
157	1444	10.000000
157	7377	6.000000
158	1843	8.000000
158	4645	9.000000
158	10807	8.000000
158	1632	8.000000
158	7174	7.000000
158	3625	5.000000
158	10803	9.000000
158	793	7.000000
158	6766	8.000000
158	707	7.000000
158	3987	8.000000
158	366	6.000000
158	6404	9.000000
158	6324	8.000000
158	2039	9.000000
158	10804	9.000000
158	556	7.000000
158	6353	9.000000
158	7080	8.000000
158	8536	8.000000
158	5439	7.000000
158	10805	6.000000
158	8815	8.000000
158	9609	6.000000
158	6373	7.000000
162	10871	6.000000
162	10870	8.000000
162	2902	8.000000
162	2162	9.000000
162	5536	7.000000
162	10311	9.000000
162	10332	9.000000
162	10310	8.000000
162	5531	8.000000
162	82	3.000000
162	10874	6.000000
162	7086	6.000000
162	3828	8.000000
162	4807	9.000000
162	10860	8.000000
162	8694	8.000000
162	6135	8.000000
162	5280	9.000000
162	2707	6.000000
162	10864	8.000000
162	10869	6.000000
162	7925	7.000000
164	8448	8.000000
164	4093	6.000000
164	446	7.000000
164	7547	9.000000
164	4758	8.000000
164	2884	9.000000
164	6302	7.000000
164	10908	9.000000
164	10427	8.000000
164	2721	7.000000
164	10909	8.000000
164	1714	7.000000
164	1681	9.000000
164	8287	5.000000
164	5554	5.000000
164	5408	9.000000
164	5171	2.000000
164	3585	8.000000
164	10912	6.000000
164	2274	9.000000
164	10907	8.000000
164	4577	8.000000
164	10914	7.000000
164	10904	9.000000
164	2140	6.000000
164	1018	8.000000
164	10906	9.000000
164	10913	9.000000
164	7942	8.000000
167	10981	5.000000
167	8671	6.000000
167	5652	8.000000
167	446	10.000000
167	2264	10.000000
167	10975	10.000000
167	5782	10.000000
167	2129	10.000000
167	10974	10.000000
167	6560	10.000000
167	6572	10.000000
167	3803	8.000000
167	10977	9.000000
167	2000	10.000000
167	44	9.000000
167	575	4.000000
167	10983	4.000000
167	735	8.000000
167	192	3.000000
167	268	10.000000
167	469	8.000000
167	10968	5.000000
167	4324	5.000000
167	336	5.000000
167	4585	5.000000
167	777	4.000000
167	1199	8.000000
167	317	5.000000
167	502	5.000000
167	119	5.000000
167	124	5.000000
167	504	5.000000
167	1888	5.000000
167	14	8.000000
167	9639	5.000000
167	2046	9.000000
167	1271	7.000000
167	1315	6.000000
167	2640	10.000000
167	2470	5.000000
167	2626	5.000000
167	10566	10.000000
167	699	8.000000
167	7413	5.000000
167	4506	10.000000
167	7611	6.000000
167	1766	5.000000
167	3378	7.000000
167	8207	8.000000
167	10595	5.000000
167	1226	5.000000
167	1949	7.000000
167	1273	8.000000
167	2966	9.000000
167	351	5.000000
167	3376	10.000000
167	1053	5.000000
167	1463	8.000000
167	10972	6.000000
167	10958	7.000000
167	10287	5.000000
167	1287	9.000000
167	10738	5.000000
167	6288	5.000000
167	1286	5.000000
167	4693	2.000000
167	10014	10.000000
167	3843	10.000000
167	6805	8.000000
167	149	8.000000
169	446	8.000000
169	2017	5.000000
169	7191	5.000000
169	1065	6.000000
169	44	3.000000
169	6021	6.000000
169	115	6.000000
169	1704	2.000000
169	10018	5.000000
169	900	4.000000
169	507	8.000000
169	6512	8.000000
169	2685	9.000000
169	8278	5.000000
169	8643	4.000000
169	3582	7.000000
169	11014	5.000000
169	1768	5.000000
169	5184	8.000000
169	10014	10.000000
169	2561	4.000000
170	2649	10.000000
170	4167	6.000000
170	4758	8.000000
170	5840	8.000000
170	855	9.000000
170	5233	10.000000
170	3987	8.000000
170	1640	8.000000
170	8063	8.000000
170	900	8.000000
170	374	7.000000
170	2461	7.000000
170	2387	8.000000
170	1315	9.000000
170	3640	7.000000
170	7294	9.000000
170	929	4.000000
170	11016	8.000000
170	7511	8.000000
170	10995	8.000000
170	6107	8.000000
170	5155	8.000000
170	10673	9.000000
170	5072	8.000000
170	6788	8.000000
170	7507	8.000000
170	7475	8.000000
170	363	9.000000
170	2519	9.000000
170	5765	8.000000
170	688	8.000000
173	8238	7.000000
173	6031	8.000000
173	6669	9.000000
173	2352	8.000000
173	240	8.000000
173	2347	8.000000
173	5384	8.000000
173	3304	8.000000
173	10	8.000000
173	612	8.000000
173	11188	8.000000
173	3793	9.000000
173	11196	7.000000
173	2673	7.000000
173	11190	7.000000
173	1836	9.000000
173	8542	8.000000
173	647	8.000000
173	11203	9.000000
173	733	8.000000
173	2613	8.000000
173	3653	9.000000
173	4924	7.000000
173	5399	7.000000
173	2629	9.000000
173	946	7.000000
173	70	10.000000
173	11205	7.000000
173	11183	8.000000
173	374	8.000000
173	608	9.000000
173	1889	9.000000
173	11204	7.000000
173	11206	7.000000
173	11199	7.000000
173	11198	8.000000
173	3615	9.000000
173	2802	8.000000
173	4338	8.000000
173	1082	9.000000
173	11192	9.000000
173	4762	8.000000
173	3074	9.000000
173	4952	8.000000
173	6382	8.000000
173	11201	9.000000
175	304	6.000000
175	3066	8.000000
175	74	8.000000
175	227	10.000000
175	11281	8.000000
175	2580	8.000000
175	1046	5.000000
175	11287	7.000000
175	3666	7.000000
175	819	8.000000
175	10911	8.000000
175	707	8.000000
175	9781	9.000000
175	1219	9.000000
175	1032	9.000000
175	1424	8.000000
175	2386	8.000000
175	1315	4.000000
175	7515	7.000000
175	11293	7.000000
175	11275	8.000000
175	1452	8.000000
175	6311	8.000000
175	7108	7.000000
175	410	8.000000
175	4595	8.000000
175	11282	8.000000
175	265	9.000000
175	4470	7.000000
175	390	7.000000
175	977	9.000000
175	2791	9.000000
175	10743	8.000000
175	557	6.000000
177	11391	10.000000
177	10709	4.000000
177	9552	8.000000
177	4737	8.000000
177	7251	6.000000
177	3994	8.000000
177	960	10.000000
177	11388	5.000000
177	2581	6.000000
177	11383	9.000000
177	10179	6.000000
177	3546	9.000000
177	4606	9.000000
177	2800	9.000000
177	4279	7.000000
177	322	10.000000
177	21	2.000000
177	5436	8.000000
177	243	9.000000
177	6726	8.000000
177	798	8.000000
177	948	9.000000
177	976	10.000000
177	2658	9.000000
177	90	9.000000
177	1954	9.000000
177	1464	10.000000
177	2812	9.000000
177	60	9.000000
177	7268	7.000000
177	9902	8.000000
177	11382	7.000000
177	6551	8.000000
177	11379	8.000000
177	2270	10.000000
177	134	10.000000
177	4922	10.000000
177	11384	7.000000
177	1324	9.000000
177	2979	9.000000
177	1894	7.000000
177	1987	9.000000
177	869	7.000000
177	11387	7.000000
177	11380	9.000000
177	3532	3.000000
177	66	8.000000
177	1975	9.000000
177	10354	8.000000
177	10504	8.000000
177	11389	9.000000
177	5090	7.000000
180	1601	10.000000
180	2094	9.000000
180	4681	9.000000
180	11452	10.000000
180	1483	9.000000
180	6356	9.000000
180	1289	8.000000
180	8088	10.000000
180	2100	9.000000
180	505	10.000000
180	9535	10.000000
180	10374	9.000000
180	4921	8.000000
180	407	5.000000
180	11453	9.000000
180	7177	10.000000
180	11457	7.000000
180	7012	2.000000
180	2271	10.000000
180	3412	10.000000
180	1631	10.000000
180	2104	10.000000
180	4955	6.000000
180	2057	10.000000
180	11458	10.000000
180	1927	10.000000
180	620	7.000000
180	5504	10.000000
180	2709	10.000000
180	2066	7.000000
180	2067	7.000000
180	2065	7.000000
181	1657	8.000000
181	594	10.000000
181	734	8.000000
181	74	8.000000
181	1259	8.000000
181	820	9.000000
181	2438	5.000000
181	1281	8.000000
181	281	10.000000
181	813	8.000000
181	848	8.000000
181	2984	8.000000
181	1177	9.000000
181	4544	10.000000
181	5635	10.000000
181	388	8.000000
181	9495	10.000000
181	3826	8.000000
181	1953	8.000000
181	3131	8.000000
181	704	10.000000
181	3639	8.000000
181	2741	8.000000
181	2916	8.000000
181	3632	8.000000
181	3633	8.000000
181	2915	8.000000
181	5267	8.000000
181	2564	10.000000
181	3837	8.000000
181	3791	8.000000
181	696	10.000000
182	11480	9.000000
182	643	8.000000
182	642	7.000000
182	4027	10.000000
182	323	8.000000
182	9303	10.000000
182	9066	10.000000
182	10070	6.000000
182	6942	10.000000
182	11490	10.000000
182	4519	10.000000
182	7034	8.000000
182	5874	8.000000
182	6139	8.000000
182	924	5.000000
182	6145	8.000000
182	6143	9.000000
182	1628	10.000000
182	9065	10.000000
182	5732	10.000000
182	11483	5.000000
182	3150	8.000000
182	9895	5.000000
182	11482	8.000000
182	11484	5.000000
182	11489	8.000000
186	11615	7.000000
186	228	6.000000
186	996	8.000000
186	11623	6.000000
186	3994	7.000000
186	79	10.000000
186	3793	2.000000
186	575	4.000000
186	7428	7.000000
186	11610	5.000000
186	3187	6.000000
186	229	9.000000
186	10517	5.000000
186	11622	6.000000
186	11620	7.000000
186	11568	8.000000
186	11616	9.000000
186	3528	8.000000
186	8611	6.000000
186	3402	10.000000
186	3615	8.000000
186	4505	5.000000
186	1179	5.000000
187	4204	9.000000
187	276	8.000000
187	1601	10.000000
187	202	10.000000
187	297	7.000000
187	6768	5.000000
187	1457	8.000000
187	2520	5.000000
187	2332	8.000000
187	6168	9.000000
187	2984	8.000000
187	5203	5.000000
187	3438	8.000000
187	113	7.000000
187	5623	10.000000
187	7069	7.000000
187	5445	9.000000
187	3518	8.000000
187	11626	8.000000
187	4302	9.000000
187	417	9.000000
187	880	8.000000
187	5128	7.000000
187	1739	7.000000
187	4687	8.000000
187	988	8.000000
187	569	8.000000
187	1891	8.000000
187	11628	10.000000
187	4852	7.000000
187	7444	7.000000
187	8420	9.000000
188	820	10.000000
188	36	8.000000
188	3703	9.000000
188	106	9.000000
188	3815	7.000000
188	1609	7.000000
188	253	5.000000
188	122	6.000000
188	11705	10.000000
188	6790	9.000000
188	1253	9.000000
188	374	10.000000
188	6218	10.000000
188	1271	7.000000
188	11707	10.000000
188	9526	10.000000
188	2739	8.000000
188	9190	9.000000
188	371	9.000000
188	1060	8.000000
188	5628	9.000000
188	11645	5.000000
188	4642	10.000000
188	139	8.000000
188	8	5.000000
190	11773	5.000000
190	9254	3.000000
190	4457	5.000000
190	820	6.000000
190	1442	7.000000
190	2520	6.000000
190	10077	7.000000
190	1169	7.000000
190	4184	7.000000
190	8021	5.000000
190	11774	3.000000
190	1108	5.000000
190	9438	5.000000
190	3695	5.000000
190	5234	6.000000
190	7385	7.000000
190	1867	7.000000
190	9344	5.000000
190	10070	5.000000
190	655	7.000000
190	4693	6.000000
190	5779	7.000000
191	8544	10.000000
191	594	9.000000
191	1457	6.000000
191	7053	8.000000
191	329	9.000000
191	1942	9.000000
191	707	8.000000
191	5457	6.000000
191	806	10.000000
191	11783	7.000000
191	7711	1.000000
191	7515	2.000000
191	11373	5.000000
191	6746	6.000000
191	4253	8.000000
191	7636	6.000000
191	4418	8.000000
191	11780	6.000000
191	11778	6.000000
191	2791	7.000000
191	6692	1.000000
191	903	1.000000
191	11791	9.000000
192	5857	9.000000
192	3555	6.000000
192	1169	8.000000
192	547	7.000000
192	11801	8.000000
192	6648	9.000000
192	1414	7.000000
192	3099	8.000000
192	485	10.000000
192	6060	8.000000
192	3564	9.000000
192	187	8.000000
192	83	7.000000
192	4057	5.000000
192	1136	9.000000
192	55	9.000000
192	4069	6.000000
192	6093	10.000000
192	6209	6.000000
192	2808	8.000000
192	3635	8.000000
193	11564	8.000000
193	11821	8.000000
193	2176	6.000000
193	1657	8.000000
193	594	7.000000
193	1045	8.000000
193	8123	7.000000
193	11825	9.000000
193	1872	9.000000
193	1169	8.000000
193	575	7.000000
193	9245	5.000000
193	3776	6.000000
193	7203	10.000000
193	11822	7.000000
193	2156	8.000000
193	4976	6.000000
193	11556	5.000000
193	1199	8.000000
193	4221	8.000000
193	2955	8.000000
193	3190	9.000000
193	2597	9.000000
193	14	8.000000
193	3954	6.000000
193	4289	10.000000
193	5494	7.000000
193	1270	7.000000
193	7322	9.000000
193	595	8.000000
193	1520	8.000000
193	171	9.000000
193	2207	5.000000
193	11819	8.000000
193	6724	8.000000
193	56	7.000000
193	6772	6.000000
193	10215	9.000000
193	2623	6.000000
193	3137	6.000000
193	11824	9.000000
193	9599	6.000000
193	1207	10.000000
194	11832	6.000000
194	738	8.000000
194	2854	6.000000
194	2457	7.000000
194	1693	9.000000
194	455	10.000000
194	6302	8.000000
194	808	10.000000
194	7448	6.000000
194	6777	9.000000
194	4829	8.000000
194	2387	7.000000
194	7506	6.000000
194	8550	8.000000
194	2022	10.000000
194	64	8.000000
194	10255	8.000000
194	2523	6.000000
194	148	8.000000
194	11830	7.000000
195	11838	10.000000
195	11837	10.000000
195	7152	10.000000
195	10803	10.000000
195	10734	10.000000
195	11840	9.000000
195	1595	10.000000
195	320	10.000000
195	1534	7.000000
195	993	8.000000
195	243	10.000000
195	1272	10.000000
195	4475	8.000000
195	25	10.000000
195	900	8.000000
195	11841	10.000000
195	6665	10.000000
195	2046	10.000000
195	2294	8.000000
195	1598	10.000000
195	3033	10.000000
195	10016	7.000000
195	8540	10.000000
195	8855	6.000000
195	8963	8.000000
195	2943	4.000000
